transaction_id,account_id,transaction_date,transaction_type,amount,channel,merchant_category,is_flagged,customer_id
503846,100120,2023-12-04 23:16:00,Credit,7743.48,NetBanking,Groceries,N,216
503847,100389,2023-10-31 19:14:00,Credit,23141.97,UPI,Shopping,N,438
503848,100234,2023-06-28 12:06:00,Credit,12259.51,ATM,Fuel,N,757
503849,100602,2023-04-21 02:19:00,Debit,5070.14,Card,Salary,N,565
503850,101344,2023-10-12 05:12:00,Credit,39700.64,NetBanking,Salary,N,888
503851,100712,2023-08-14 23:22:00,Credit,4172.78,Card,Rent,N,25
503852,100982,2023-03-14 02:13:00,Debit,4470.05,UPI,Groceries,N,147
503853,101204,2023-02-09 08:42:00,Debit,6669.19,NetBanking,Electronics,N,259
503854,100857,2023-10-08 15:00:00,Credit,33841.05,ATM,Rent,N,182
503855,101392,2023-09-19 23:16:00,Debit,10727.73,UPI,Groceries,N,1066
503856,100076,2023-09-10 07:21:00,Debit,17294.01,ATM,Groceries,N,768
503857,100649,2023-10-26 02:12:00,Debit,56211.54,Card,Rent,N,850
503858,100650,2023-02-28 18:14:00,Debit,23038.36,ATM,Salary,Y,197
503859,100496,2023-06-02 15:52:00,Credit,2942.01,NetBanking,Groceries,N,101
503860,101225,2023-09-26 10:44:00,Debit,23392.6,ATM,Shopping,N,395
503861,100830,2023-08-26 04:54:00,Debit,20794.97,ATM,Rent,N,950
503862,101370,2023-01-19 17:25:00,Credit,4071.54,UPI,Fuel,N,1108
503863,100483,2023-12-11 16:48:00,Debit,6003.41,ATM,Fuel,N,818
503864,101243,2023-10-31 14:01:00,Credit,18674.75,UPI,Electronics,N,650
503865,101084,2023-03-26 20:34:00,Credit,4184.87,UPI,Salary,N,822
503866,100991,2023-05-11 15:51:00,Credit,3601.45,UPI,Rent,N,219
503867,100619,2023-03-31 19:35:00,Credit,18334.24,UPI,Salary,N,405
503868,100550,2023-11-03 21:26:00,Debit,31978.57,UPI,Salary,N,148
503869,100646,2023-07-02 09:57:00,Debit,1269.69,ATM,Rent,N,214
503870,101245,2023-08-06 10:34:00,Debit,8956.36,UPI,Groceries,N,688
503871,100502,2023-07-15 01:09:00,Debit,14115.87,UPI,Fuel,N,735
503872,101157,2023-02-14 16:47:00,Debit,17018.0,Branch,Electronics,N,277
503873,100846,2023-08-21 04:54:00,Debit,83675.19,ATM,Groceries,N,545
503874,100053,2023-03-06 06:14:00,Debit,17318.23,ATM,Salary,N,479
503875,100450,2023-09-11 11:13:00,Debit,14619.85,UPI,Salary,N,187
503876,100062,2023-10-30 12:44:00,Debit,68783.99,ATM,Rent,N,143
503877,101047,2023-02-16 08:51:00,Debit,1038.8,ATM,Fuel,N,285
503878,100044,2023-05-02 08:26:00,Debit,1260.29,ATM,Fuel,N,287
503879,100820,2023-06-16 03:56:00,Debit,12437.99,UPI,Electronics,N,336
503880,100659,2023-03-09 17:19:00,Credit,6763.04,Card,Groceries,N,637
503881,100728,2023-12-02 06:31:00,Credit,1625.47,NetBanking,Shopping,N,229
503882,100852,2023-06-07 15:44:00,Credit,5588.96,NetBanking,Electronics,N,377
503883,100047,2023-07-03 01:39:00,Credit,16929.19,UPI,Salary,N,542
503884,100820,2023-11-24 00:28:00,Credit,31981.02,Card,Shopping,N,336
503885,101048,2023-09-06 16:21:00,Debit,1586.11,UPI,Salary,N,196
503886,100089,2023-03-02 19:59:00,Debit,11752.66,Card,Fuel,N,199
503887,101198,2023-02-03 15:24:00,Credit,5367.12,ATM,Salary,N,970
503888,101143,2023-05-11 12:00:00,Debit,16608.89,ATM,Groceries,N,74
503889,100735,2023-08-31 08:42:00,Debit,12059.34,ATM,Groceries,N,88
503890,100178,2023-05-17 01:28:00,Debit,39300.17,Card,Electronics,N,172
503891,101019,2023-05-27 21:40:00,Debit,676.18,Card,Shopping,N,509
503892,101366,2023-09-17 18:01:00,Credit,9624.23,UPI,Groceries,N,1082
503893,101083,2023-10-31 18:55:00,Debit,3312.01,Card,Salary,Y,428
503894,100901,2023-10-29 11:59:00,Debit,11643.35,NetBanking,Rent,N,199
503895,100438,2023-02-13 10:39:00,Debit,28919.07,UPI,Shopping,Y,917
503896,101452,2023-07-23 15:16:00,Credit,36440.23,UPI,Fuel,N,315
503897,100426,2023-05-27 22:31:00,Credit,7718.24,Card,Fuel,N,594
503898,100968,2023-09-01 00:48:00,Debit,25152.2,ATM,Fuel,N,392
503899,101405,2023-08-03 12:24:00,Credit,5038.15,Card,Rent,N,1149
503900,100486,2023-01-05 11:56:00,Debit,194.87,ATM,Salary,N,168
503901,101209,2023-03-10 03:38:00,Credit,29090.07,Branch,Groceries,N,117
503902,100460,2023-06-25 17:13:00,Credit,2007.49,NetBanking,Salary,N,715
503903,100921,2023-03-16 17:40:00,Credit,366.52,UPI,Electronics,N,926
503904,101126,2023-03-22 14:30:00,Debit,6649.64,UPI,Salary,N,1132
503905,101039,2023-02-22 10:18:00,Debit,7255.54,ATM,Salary,N,758
503906,100748,2023-01-20 17:59:00,Debit,1305.47,UPI,Fuel,N,1066
503907,100051,2023-01-03 08:40:00,Debit,25344.87,ATM,Salary,N,600
503908,100309,2023-03-04 11:36:00,Debit,7902.86,Card,Rent,N,193
503909,101058,2023-06-18 23:05:00,Debit,10197.92,NetBanking,Fuel,N,209
503910,101005,2023-01-18 02:10:00,Debit,4710.63,NetBanking,Electronics,N,277
503911,100635,2023-07-15 17:52:00,Credit,10846.44,UPI,Rent,N,634
503912,100205,2023-12-02 10:55:00,Debit,21933.47,Card,Rent,N,247
503913,100740,2023-12-15 06:12:00,Credit,35596.09,ATM,Electronics,N,436
503914,101094,2023-07-03 04:12:00,Credit,52965.53,UPI,Groceries,N,389
503915,101254,2023-09-13 00:12:00,Credit,8445.82,ATM,Salary,N,681
503916,100533,2023-10-18 16:36:00,Credit,69228.43,NetBanking,Salary,N,868
503917,100108,2023-10-21 03:39:00,Credit,5342.42,ATM,Groceries,N,1130
503918,100876,2023-07-25 16:42:00,Credit,205.01,Branch,Shopping,N,429
503919,101265,2023-05-17 05:10:00,Debit,21990.53,Card,Electronics,N,471
503920,100251,2023-04-15 04:42:00,Debit,3048.18,ATM,Shopping,N,325
503921,100135,2023-07-29 01:15:00,Credit,908.21,UPI,Shopping,N,595
503922,101114,2023-10-25 14:14:00,Debit,38757.09,UPI,Groceries,Y,140
503923,101464,2023-09-15 08:17:00,Debit,23639.62,Card,Fuel,N,676
503924,100689,2023-02-04 02:28:00,Credit,1724.89,ATM,Fuel,N,410
503925,101322,2023-10-07 21:53:00,Debit,22602.71,ATM,Fuel,N,502
503926,100407,2023-10-17 09:29:00,Credit,27968.46,ATM,Groceries,N,567
503927,101332,2023-09-01 07:23:00,Debit,35455.88,NetBanking,Rent,N,1005
503928,100102,2023-09-10 21:48:00,Debit,11868.88,UPI,Fuel,N,493
503929,101385,2023-08-12 00:10:00,Debit,18331.17,ATM,Groceries,N,511
503930,100693,2023-09-05 19:38:00,Credit,21647.36,Card,Fuel,N,1075
503931,101317,2023-11-12 02:44:00,Debit,17602.03,UPI,Fuel,N,189
503932,101170,2023-10-10 11:58:00,Credit,15712.24,NetBanking,Salary,N,620
503933,100404,2023-08-11 07:09:00,Debit,11996.48,Card,Groceries,N,975
503934,100814,2023-06-15 23:47:00,Debit,9885.71,UPI,Salary,N,1168
503935,101026,2023-10-31 14:00:00,Debit,83398.22,NetBanking,Electronics,N,315
503936,101143,2023-05-14 12:19:00,Debit,6277.4,NetBanking,Fuel,Y,74
503937,100855,2023-02-28 20:04:00,Debit,1486.15,Card,Shopping,N,399
503938,101215,2023-06-14 05:55:00,Debit,21824.91,ATM,Shopping,N,1090
503939,101027,2023-12-19 14:11:00,Debit,3708.63,Branch,Fuel,N,788
503940,100942,2023-10-20 00:26:00,Debit,11511.54,UPI,Salary,N,333
503941,101021,2023-12-13 18:28:00,Credit,1610.6,ATM,Shopping,N,211
503942,100177,2023-05-21 20:11:00,Debit,14585.52,UPI,Groceries,N,967
503943,101281,2023-03-13 01:18:00,Debit,43338.04,ATM,Rent,N,1027
503944,100873,2023-03-19 08:16:00,Debit,19340.08,NetBanking,Shopping,N,226
503945,100477,2023-09-17 09:02:00,Credit,3722.19,Card,Rent,N,825
503946,100398,2023-04-04 10:57:00,Credit,53278.46,Card,Electronics,N,461
503947,100220,2023-10-29 20:54:00,Credit,5602.76,UPI,Groceries,N,1106
503948,100173,2023-09-08 11:53:00,Debit,8706.88,NetBanking,Groceries,N,616
503949,100736,2023-07-08 15:22:00,Credit,10440.82,UPI,Salary,N,584
503950,101414,2023-08-10 02:41:00,Credit,70296.37,UPI,Fuel,N,1026
503951,100502,2023-05-10 22:50:00,Credit,1170.69,Card,Fuel,Y,735
503952,100761,2023-03-02 09:55:00,Debit,17996.89,UPI,Groceries,N,5
503953,101284,2023-03-22 04:58:00,Credit,6839.63,UPI,Rent,N,29
503954,100131,2023-05-31 06:22:00,Debit,1323.44,NetBanking,Electronics,N,1168
503955,101137,2023-08-03 15:01:00,Debit,41107.83,Card,Salary,N,418
503956,100798,2023-12-08 18:10:00,Debit,13468.79,NetBanking,Groceries,N,255
503957,100799,2023-03-28 21:54:00,Debit,21107.0,ATM,Electronics,N,1167
503958,100930,2023-07-16 13:54:00,Debit,4224.16,UPI,Groceries,N,708
503959,100723,2023-12-11 19:47:00,Debit,21603.36,UPI,Electronics,N,289
503960,101044,2023-07-11 12:22:00,Credit,26545.43,NetBanking,Electronics,N,204
503961,100215,2023-07-06 00:28:00,Debit,8553.63,UPI,Shopping,N,546
503962,101334,2023-02-15 15:38:00,Credit,12827.96,Card,Fuel,N,236
503963,101275,2023-03-10 13:05:00,Debit,53665.13,UPI,Shopping,N,637
503964,100488,2023-04-03 10:19:00,Credit,28233.28,Card,Salary,N,661
503965,101406,2023-04-12 07:19:00,Credit,8927.76,UPI,Salary,N,67
503966,101433,2023-03-07 06:02:00,Debit,16485.3,UPI,Shopping,N,449
503967,101295,2023-02-13 19:49:00,Credit,23103.24,Card,Fuel,N,1135
503968,101431,2023-07-02 04:02:00,Debit,469.44,UPI,Rent,N,960
503969,101218,2023-01-05 00:57:00,Debit,13414.31,ATM,Shopping,N,416
503970,101465,2023-12-09 16:59:00,Debit,62631.44,Card,Salary,N,1052
503971,100313,2023-08-15 13:20:00,Debit,44213.17,Card,Fuel,N,882
503972,100079,2023-12-23 13:06:00,Debit,26896.24,UPI,Electronics,N,1141
503973,100180,2023-06-11 08:39:00,Debit,1784.34,Card,Electronics,N,1147
503974,101004,2023-10-22 19:58:00,Credit,76943.93,NetBanking,Salary,N,237
503975,100675,2023-09-29 16:38:00,Debit,14206.38,Card,Electronics,N,460
503976,100014,2023-01-06 13:08:00,Debit,3882.95,Card,Salary,N,1192
503977,100859,2023-01-23 06:30:00,Credit,16925.24,NetBanking,Groceries,N,522
503978,100246,2023-03-09 16:51:00,Debit,29223.77,NetBanking,Fuel,N,1156
503979,101038,2023-01-17 10:19:00,Credit,1887.29,UPI,Rent,N,423
503980,100099,2023-06-29 11:54:00,Debit,37332.52,Branch,Salary,N,788
503981,100033,2023-03-10 03:13:00,Debit,38024.28,UPI,Rent,N,1066
503982,101460,2023-11-08 18:09:00,Debit,303.34,Branch,Fuel,N,1001
503983,100257,2023-01-16 18:56:00,Credit,34686.72,UPI,Shopping,N,265
503984,100034,2023-05-21 12:25:00,Debit,44110.51,ATM,Fuel,N,481
503985,100019,2023-05-17 12:11:00,Debit,676.31,NetBanking,Groceries,N,1059
503986,101284,2023-07-26 10:30:00,Credit,5325.63,UPI,Fuel,N,29
503987,100589,2023-06-26 14:54:00,Credit,7104.7,UPI,Electronics,N,238
503988,101440,2023-11-04 05:53:00,Debit,6536.16,Card,Shopping,N,761
503989,100137,2023-05-13 22:05:00,Credit,21444.58,Card,Rent,N,973
503990,100359,2023-09-17 10:57:00,Debit,6749.95,UPI,Fuel,N,1078
503991,100754,2023-02-28 09:44:00,Debit,47152.12,ATM,Fuel,N,833
503992,101140,2023-09-25 01:43:00,Debit,79552.65,ATM,Rent,N,326
503993,100404,2023-05-23 20:49:00,Debit,5814.93,UPI,Rent,N,975
503994,101226,2023-03-02 22:23:00,Debit,10763.58,ATM,Groceries,N,326
503995,101400,2023-07-14 05:48:00,Debit,12336.7,UPI,Fuel,N,923
503996,100250,2023-06-29 20:45:00,Debit,13091.2,UPI,Electronics,N,999
503997,100446,2023-11-16 08:13:00,Debit,7131.08,Card,Electronics,N,32
503998,100954,2023-07-09 21:48:00,Debit,2822.71,NetBanking,Groceries,N,428
503999,100278,2023-08-26 01:33:00,Credit,941.58,ATM,Fuel,N,1129
504000,100112,2023-05-28 14:11:00,Credit,1786.59,UPI,Rent,N,886
504001,101497,2023-01-25 00:40:00,Debit,34833.72,Card,Electronics,N,176
504002,100746,2023-06-29 13:50:00,Credit,5035.38,NetBanking,Shopping,N,943
504003,100688,2023-12-26 22:18:00,Debit,1299.01,ATM,Shopping,N,1153
504004,100392,2023-05-01 22:10:00,Debit,14753.74,ATM,Fuel,N,1082
504005,100969,2023-04-01 07:27:00,Debit,1274.4,Branch,Groceries,Y,604
504006,100143,2023-02-19 13:03:00,Debit,1189.41,Card,Groceries,N,914
504007,101056,2023-06-20 07:38:00,Credit,14675.88,NetBanking,Shopping,N,798
504008,100181,2023-02-06 07:08:00,Credit,13525.1,Card,Rent,N,843
504009,100579,2023-04-17 11:06:00,Debit,735.43,UPI,Groceries,N,1103
504010,100798,2023-05-25 05:27:00,Debit,9356.07,UPI,Groceries,N,255
504011,100269,2023-11-18 14:15:00,Debit,8684.35,Card,Groceries,N,513
504012,101260,2023-11-18 19:00:00,Debit,11967.66,ATM,Electronics,N,923
504013,101301,2023-03-03 04:24:00,Credit,20182.27,ATM,Rent,N,615
504014,100553,2023-07-21 13:30:00,Debit,5086.01,UPI,Rent,N,666
504015,100633,2023-12-09 16:27:00,Debit,8605.13,NetBanking,Rent,Y,1193
504016,100275,2023-08-04 15:41:00,Credit,23706.91,NetBanking,Groceries,N,161
504017,100743,2023-10-26 08:40:00,Debit,38473.08,ATM,Groceries,N,194
504018,100086,2023-08-06 15:39:00,Credit,33390.62,Card,Shopping,N,1098
504019,101087,2023-02-25 02:52:00,Debit,9840.71,UPI,Electronics,N,1062
504020,100404,2023-02-25 08:42:00,Debit,11136.62,ATM,Groceries,N,975
504021,100192,2023-10-16 20:53:00,Debit,11396.82,ATM,Electronics,N,447
504022,101317,2023-08-03 19:32:00,Debit,30555.84,Card,Rent,N,189
504023,101055,2023-10-26 13:32:00,Credit,27583.05,ATM,Electronics,N,529
504024,101354,2023-08-11 20:02:00,Debit,5699.31,ATM,Fuel,N,776
504025,100107,2023-04-04 13:06:00,Credit,2766.27,UPI,Salary,N,732
504026,100622,2023-09-28 04:38:00,Debit,7245.75,UPI,Groceries,N,889
504027,100276,2023-01-15 11:36:00,Credit,5203.72,NetBanking,Rent,N,284
504028,100651,2023-12-07 11:11:00,Credit,45272.05,UPI,Salary,N,19
504029,100556,2023-08-28 18:30:00,Debit,4736.97,UPI,Shopping,N,1185
504030,101106,2023-02-21 11:37:00,Debit,3098.85,ATM,Salary,N,404
504031,101088,2023-12-31 07:56:00,Credit,34560.84,UPI,Rent,N,511
504032,100567,2023-10-03 01:34:00,Debit,1456.73,ATM,Shopping,N,730
504033,100586,2023-03-13 13:33:00,Credit,4621.97,ATM,Salary,N,78
504034,100885,2023-05-02 14:21:00,Debit,8773.49,UPI,Electronics,N,864
504035,100129,2023-11-29 17:30:00,Credit,13662.0,UPI,Rent,N,467
504036,100256,2023-05-17 12:50:00,Debit,6055.15,UPI,Rent,N,709
504037,100934,2023-06-21 10:37:00,Credit,10384.65,ATM,Shopping,N,151
504038,100231,2023-07-19 20:42:00,Debit,3425.25,NetBanking,Electronics,N,1117
504039,101161,2023-09-17 03:02:00,Credit,12909.39,UPI,Fuel,N,259
504040,100863,2023-08-26 12:33:00,Debit,7959.09,Card,Fuel,N,848
504041,101479,2023-05-09 12:30:00,Debit,28482.95,Card,Salary,N,292
504042,100355,2023-06-16 07:03:00,Credit,8160.99,UPI,Rent,N,219
504043,100146,2023-03-29 03:53:00,Credit,8899.83,Card,Electronics,N,285
504044,101057,2023-11-24 17:27:00,Credit,13553.76,Card,Shopping,N,344
504045,100260,2023-11-05 20:27:00,Debit,2071.63,Card,Rent,N,674
504046,100087,2023-08-08 03:20:00,Debit,2658.18,NetBanking,Shopping,N,73
504047,100843,2023-06-22 15:03:00,Debit,23526.71,UPI,Shopping,Y,1066
504048,100265,2023-04-13 23:44:00,Credit,4891.08,UPI,Electronics,N,327
504049,100392,2023-05-17 21:28:00,Debit,17413.31,ATM,Fuel,Y,1082
504050,100232,2023-06-23 03:36:00,Debit,1637.59,UPI,Fuel,N,340
504051,100901,2023-12-04 06:39:00,Credit,25976.66,UPI,Salary,N,199
504052,100588,2023-01-05 08:18:00,Debit,66730.61,NetBanking,Shopping,N,674
504053,100447,2023-08-09 21:43:00,Credit,7118.67,ATM,Shopping,N,574
504054,101153,2023-01-27 02:46:00,Debit,10664.04,ATM,Electronics,N,325
504055,101295,2023-11-05 22:03:00,Credit,8870.1,UPI,Shopping,N,1135
504056,101113,2023-08-09 05:13:00,Credit,33791.33,UPI,Fuel,N,1159
504057,100466,2023-03-02 01:05:00,Credit,249.76,UPI,Groceries,N,1141
504058,100934,2023-12-02 08:49:00,Debit,15996.33,NetBanking,Fuel,N,151
504059,101194,2023-08-22 05:03:00,Credit,15949.17,Branch,Rent,N,1037
504060,100128,2023-03-04 05:48:00,Debit,7328.35,ATM,Shopping,N,870
504061,101198,2023-09-22 12:49:00,Credit,3814.11,UPI,Shopping,N,970
504062,101050,2023-01-10 11:15:00,Debit,4210.29,Card,Shopping,N,14
504063,100573,2023-01-10 07:29:00,Debit,24276.42,NetBanking,Electronics,N,282
504064,100511,2023-05-05 21:08:00,Credit,1125.84,NetBanking,Shopping,N,997
504065,100488,2023-01-13 21:01:00,Debit,12545.65,Card,Groceries,Y,661
504066,100891,2023-02-10 07:02:00,Credit,5597.43,ATM,Shopping,N,1114
504067,100579,2023-02-17 23:04:00,Debit,4723.33,Card,Fuel,N,1103
504068,100950,2023-04-27 05:59:00,Credit,10670.33,UPI,Fuel,Y,820
504069,100406,2023-06-03 13:26:00,Credit,34321.38,Card,Electronics,N,621
504070,101050,2023-01-18 07:46:00,Debit,14538.63,Card,Groceries,N,14
504071,101107,2023-04-01 00:22:00,Debit,23410.8,Card,Electronics,N,893
504072,100364,2023-12-13 23:38:00,Credit,13870.02,ATM,Fuel,N,586
504073,101391,2023-09-11 21:09:00,Debit,18045.81,Card,Salary,N,554
504074,101084,2023-09-20 07:55:00,Debit,8595.28,Card,Electronics,N,822
504075,100551,2023-06-03 05:29:00,Debit,39151.63,UPI,Shopping,N,1095
504076,100292,2023-11-05 22:21:00,Debit,10555.49,NetBanking,Fuel,Y,171
504077,100789,2023-10-25 21:23:00,Debit,12136.89,Card,Electronics,N,845
504078,100816,2023-12-18 10:47:00,Debit,11265.52,Card,Fuel,N,189
504079,100191,2023-10-12 06:00:00,Debit,5801.11,UPI,Electronics,Y,116
504080,100461,2023-01-11 08:47:00,Debit,4044.62,NetBanking,Fuel,N,74
504081,100664,2023-04-05 03:53:00,Debit,1250.54,ATM,Groceries,N,1026
504082,100233,2023-08-01 15:50:00,Debit,19097.03,Card,Rent,N,597
504083,100474,2023-04-11 22:32:00,Debit,5222.05,Branch,Rent,N,657
504084,101429,2023-02-13 22:26:00,Credit,7494.74,NetBanking,Electronics,N,823
504085,100658,2023-04-23 09:05:00,Debit,37972.47,Card,Shopping,N,392
504086,100271,2023-05-07 19:20:00,Credit,12636.13,UPI,Fuel,Y,1156
504087,101158,2023-12-18 21:00:00,Credit,1631.79,Branch,Rent,N,536
504088,100171,2023-11-04 12:21:00,Debit,24212.49,Branch,Rent,N,387
504089,101439,2023-04-21 12:29:00,Debit,4538.35,UPI,Electronics,N,912
504090,100028,2023-06-23 03:07:00,Debit,12168.08,ATM,Shopping,N,221
504091,100136,2023-10-27 00:01:00,Credit,10799.68,ATM,Electronics,N,173
504092,100925,2023-10-14 22:58:00,Debit,4178.68,UPI,Electronics,N,1017
504093,100405,2023-08-04 16:24:00,Credit,1945.59,UPI,Salary,N,548
504094,100977,2023-05-13 08:28:00,Credit,3659.81,ATM,Groceries,N,1082
504095,100888,2023-03-26 07:31:00,Debit,1636.1,Branch,Groceries,N,859
504096,101265,2023-07-07 04:45:00,Debit,4936.75,UPI,Groceries,N,471
504097,100856,2023-11-10 22:04:00,Debit,88803.73,NetBanking,Fuel,N,221
504098,100444,2023-11-10 01:56:00,Debit,7814.78,NetBanking,Fuel,N,720
504099,100434,2023-08-20 10:28:00,Debit,30014.2,NetBanking,Groceries,N,583
504100,101252,2023-06-19 21:16:00,Credit,12050.23,UPI,Electronics,N,514
504101,100509,2023-06-16 04:41:00,Credit,16575.42,ATM,Salary,N,155
504102,101327,2023-02-01 15:22:00,Debit,2650.23,ATM,Groceries,N,689
504103,100034,2023-04-21 15:06:00,Debit,4919.74,NetBanking,Shopping,N,481
504104,101026,2023-08-30 07:06:00,Debit,10813.83,ATM,Electronics,N,315
504105,100362,2023-06-12 07:08:00,Debit,32047.57,UPI,Rent,N,988
504106,101219,2023-10-11 17:05:00,Credit,757.52,UPI,Salary,N,532
504107,100606,2023-10-11 23:14:00,Debit,10706.26,ATM,Fuel,Y,647
504108,101332,2023-06-04 02:55:00,Credit,885.39,Branch,Rent,N,1005
504109,100716,2023-07-13 12:52:00,Credit,9254.79,ATM,Rent,N,57
504110,100250,2023-06-27 12:44:00,Debit,14967.97,Card,Shopping,N,999
504111,100147,2023-01-13 17:40:00,Debit,20581.1,UPI,Shopping,N,1150
504112,101370,2023-04-21 08:57:00,Debit,2336.76,NetBanking,Shopping,N,1108
504113,100348,2023-06-10 12:24:00,Debit,2833.18,ATM,Rent,N,897
504114,101278,2023-05-21 20:34:00,Debit,9625.01,NetBanking,Electronics,N,1063
504115,100399,2023-03-29 22:58:00,Credit,93595.08,ATM,Groceries,N,391
504116,101358,2023-06-30 21:04:00,Debit,6701.94,Card,Rent,N,533
504117,101200,2023-05-11 14:04:00,Credit,8466.86,ATM,Groceries,N,1081
504118,100125,2023-07-19 18:34:00,Credit,8596.31,UPI,Rent,N,183
504119,100763,2023-05-13 05:28:00,Credit,1362.15,UPI,Electronics,N,90
504120,100398,2023-02-16 15:46:00,Debit,22419.73,UPI,Groceries,N,461
504121,100131,2023-01-29 05:33:00,Credit,4477.39,ATM,Fuel,N,1168
504122,100605,2023-09-30 16:07:00,Credit,18344.07,Card,Salary,N,816
504123,100892,2023-06-28 18:26:00,Debit,9767.92,UPI,Rent,N,561
504124,100822,2023-05-04 16:24:00,Credit,14292.74,ATM,Rent,N,821
504125,100902,2023-09-01 08:17:00,Credit,932.24,ATM,Electronics,N,215
504126,100945,2023-06-28 05:33:00,Debit,33204.45,ATM,Salary,N,45
504127,101431,2023-10-14 14:40:00,Credit,4292.87,UPI,Shopping,Y,960
504128,100732,2023-05-31 23:38:00,Debit,16734.28,ATM,Groceries,N,1021
504129,100334,2023-12-19 17:14:00,Debit,24093.73,UPI,Rent,N,425
504130,101044,2023-08-27 08:27:00,Debit,11749.19,UPI,Fuel,N,204
504131,100205,2023-07-08 12:09:00,Debit,6272.26,ATM,Shopping,N,247
504132,100956,2023-11-21 16:45:00,Debit,57284.96,UPI,Shopping,N,580
504133,100355,2023-08-17 04:20:00,Debit,4995.09,NetBanking,Fuel,N,219
504134,101197,2023-07-04 15:31:00,Credit,44639.96,NetBanking,Electronics,N,1144
504135,101213,2023-05-03 06:56:00,Debit,2648.03,Card,Shopping,N,543
504136,100824,2023-07-18 04:29:00,Debit,7495.33,UPI,Rent,N,300
504137,101026,2023-12-14 05:58:00,Debit,2336.13,Card,Electronics,N,315
504138,100941,2023-11-15 15:05:00,Debit,133.64,Card,Salary,N,37
504139,100168,2023-03-21 19:38:00,Debit,4621.82,UPI,Fuel,N,708
504140,100368,2023-05-19 06:25:00,Debit,1468.75,UPI,Fuel,Y,108
504141,100536,2023-10-21 14:33:00,Debit,64505.32,UPI,Electronics,Y,868
504142,100963,2023-11-11 13:22:00,Debit,21610.44,UPI,Salary,N,231
504143,100580,2023-11-30 04:04:00,Debit,155.68,Card,Shopping,N,791
504144,101394,2023-04-07 21:59:00,Credit,3897.21,NetBanking,Groceries,N,873
504145,100950,2023-05-17 01:21:00,Debit,16735.59,UPI,Salary,N,820
504146,101461,2023-06-26 18:16:00,Credit,7726.23,UPI,Electronics,N,455
504147,100207,2023-05-22 01:25:00,Debit,26842.82,UPI,Shopping,N,702
504148,101073,2023-06-30 17:07:00,Debit,10643.74,ATM,Shopping,N,958
504149,100544,2023-03-22 18:42:00,Debit,16004.64,UPI,Shopping,N,144
504150,100129,2023-03-25 19:57:00,Credit,13733.67,UPI,Electronics,N,467
504151,101471,2023-05-08 03:08:00,Debit,15348.67,UPI,Salary,N,439
504152,100614,2023-10-10 03:34:00,Credit,4022.4,Card,Electronics,N,535
504153,100035,2023-07-09 14:54:00,Debit,7109.06,Card,Fuel,N,930
504154,100819,2023-04-24 05:28:00,Debit,879.34,NetBanking,Electronics,N,616
504155,100199,2023-07-17 00:38:00,Credit,13387.75,Card,Groceries,N,718
504156,100077,2023-12-01 08:28:00,Debit,9322.21,UPI,Fuel,N,521
504157,100369,2023-01-24 05:10:00,Debit,21551.57,Card,Rent,N,1186
504158,100833,2023-02-06 06:39:00,Debit,3567.3,UPI,Fuel,N,99
504159,100526,2023-09-04 19:40:00,Debit,8712.13,ATM,Fuel,N,588
504160,100349,2023-10-07 15:33:00,Debit,3090.41,UPI,Fuel,N,820
504161,100506,2023-02-15 14:56:00,Debit,14377.96,UPI,Shopping,N,107
504162,100643,2023-05-02 17:17:00,Debit,28361.11,ATM,Salary,N,866
504163,100238,2023-11-13 09:12:00,Debit,21850.87,UPI,Rent,N,634
504164,101304,2023-05-28 22:09:00,Debit,43389.18,UPI,Groceries,N,1067
504165,101456,2023-09-10 01:41:00,Credit,53587.07,UPI,Fuel,N,49
504166,100138,2023-10-16 23:10:00,Debit,22278.37,Card,Salary,N,1031
504167,101293,2023-05-13 15:11:00,Credit,5170.03,UPI,Electronics,N,603
504168,101225,2023-12-17 11:19:00,Credit,3812.72,ATM,Rent,N,395
504169,101166,2023-12-12 04:34:00,Debit,9000.86,Card,Shopping,N,688
504170,100612,2023-03-19 13:23:00,Debit,76551.96,UPI,Groceries,N,378
504171,100680,2023-07-19 20:13:00,Debit,8082.48,NetBanking,Rent,N,236
504172,100839,2023-03-14 17:26:00,Debit,3429.7,NetBanking,Groceries,N,368
504173,100938,2023-07-15 07:23:00,Debit,43428.18,Branch,Groceries,N,917
504174,100355,2023-10-19 07:37:00,Credit,7414.4,ATM,Electronics,N,219
504175,100578,2023-07-29 10:17:00,Debit,17711.3,UPI,Groceries,N,87
504176,100847,2023-01-28 16:35:00,Debit,23378.36,Card,Electronics,N,71
504177,101353,2023-05-28 07:39:00,Debit,27887.54,UPI,Fuel,N,456
504178,100559,2023-05-02 01:11:00,Credit,25929.06,UPI,Rent,N,301
504179,100849,2023-09-14 07:50:00,Debit,27240.93,UPI,Groceries,N,1125
504180,101255,2023-09-04 20:47:00,Debit,16623.65,Card,Electronics,N,1116
504181,101332,2023-07-20 22:20:00,Debit,7858.47,UPI,Fuel,N,1005
504182,101170,2023-05-28 15:21:00,Debit,16607.12,Card,Rent,N,620
504183,101176,2023-06-04 13:26:00,Credit,27285.65,UPI,Fuel,N,667
504184,100140,2023-01-28 10:33:00,Credit,6576.58,Card,Salary,Y,546
504185,100663,2023-06-13 04:50:00,Credit,5375.48,ATM,Rent,N,841
